datetime,city,state,country,country_label,shape,shape_cleaned,duration (seconds),duration_min,log_duration,latitude,longitude,year,month,hour,day_of_week,day_name,decade,season,is_weekend,time_of_day,comments
2003-11-05 20:00:00,parrish,fl,us,United States,light,light,60.0,1.0,4.110873864173311,27.5872222,-82.4252778,2003,11,20,2,Wednesday,2000,Autumn,0,Evening (18–24),Strange cone-shaped beam of light moves through clouds over Florida.
2003-11-05 20:26:00,granite falls,wa,us,United States,fireball,fireball,2.0,0.03333333333333333,1.0986122886681098,48.0841667,-121.9675,2003,11,20,2,Wednesday,2000,Autumn,0,Evening (18–24),Brilliant green fireball was seen falling and trailing debris near Mt. Pilchuck
2003-11-05 20:35:00,mabank,tx,us,United States,oval,oval,5.0,0.08333333333333333,1.791759469228055,32.3663889,-96.1005556,2003,11,20,2,Wednesday,2000,Autumn,0,Evening (18–24),It came up from the pasture and darted toward the car.  It had a yellow glow around it.
2003-11-05 20:50:00,st. joseph,mo,us,United States,other,other,300.0,5.0,5.707110264748875,39.7686111,-94.8463889,2003,11,20,2,Wednesday,2000,Autumn,0,Evening (18–24),2 ufo&#39s with red lights on the sides and a large white light in the center came 50ft above my car on the higway shining light on me.
2003-11-05 21:00:00,toronto (canada),on,ca,Canada,flash,other,15.0,0.25,2.772588722239781,43.666667,-79.416667,2003,11,21,2,Wednesday,2000,Autumn,0,Evening (18–24),BURST OF GREEN GLOWING LIGHT IN THE NIGHT SKY
2003-11-05 21:00:00,toronto (canada),on,ca,Canada,light,light,10.0,0.16666666666666666,2.3978952727983707,43.666667,-79.416667,2003,11,21,2,Wednesday,2000,Autumn,0,Evening (18–24),Light swooped in&#44 I was on highway 400 north at exit 88. Light was Greenish blue about400 feet off the ground&#44 thought it was going
2003-01-15 22:00:00,regina (canada),sk,ca,Canada,light,light,2.0,0.03333333333333333,1.0986122886681098,50.45,-104.616667,2003,1,22,2,Wednesday,2000,Winter,0,Evening (18–24),I saw a bright&#44 white&#44 large light travel across the sky&#44 like a falling plane&#44 and disappear.
2003-11-05 22:30:00,glasshouse mountains (australia),unknown,unknown,Unknown,light,light,2700.0,45.0,7.901377353792616,-26.899363,152.956306,2003,11,22,2,Wednesday,2000,Autumn,0,Evening (18–24),A single light flashing all over Mt Ngungun&#44 including well above it and halfway down sheer cliffs.
2003-11-05 22:36:00,dunstable (uk/england),unknown,gb,United Kingdom,cigar,other,420.0,7.0,6.042632833682381,51.883333,-0.516667,2003,11,22,2,Wednesday,2000,Autumn,0,Evening (18–24),This was very wierd (and cigarish)
2003-01-15 23:00:00,fair oaks,ca,us,United States,circle,circle,600.0,10.0,6.398594934535208,38.6447222,-121.2711111,2003,1,23,2,Wednesday,2000,Winter,0,Evening (18–24),Glowing orange object
2004-01-15 00:30:00,barco,nc,us,United States,disk,disk,300.0,5.0,5.707110264748875,36.3916667,-75.98,2004,1,0,3,Thursday,2000,Winter,0,Night (0–6),Disk shaped craft in North Carolina near Currituck
